# event exchanged matrix data (local)
# receiving LP, sending LP, num of events sent, minimum timestamp delta, maximum timestamp delta, average timestamp delta
664,664,1,1.000019,1.000019,1.000019
665,665,1,1.000019,1.000019,1.000019
666,666,1,1.000019,1.000019,1.000019
667,667,1,1.000019,1.000019,1.000019
668,668,1,1.000019,1.000019,1.000019
669,669,1,1.000019,1.000019,1.000019
670,670,1,1.000019,1.000019,1.000019
671,671,1,1.000019,1.000019,1.000019
672,672,1,1.000019,1.000019,1.000019
673,673,1,1.000019,1.000019,1.000019
674,674,1,1.000019,1.000019,1.000019
675,675,1,1.000019,1.000019,1.000019
676,676,1,1.000019,1.000019,1.000019
677,677,1,1.000019,1.000019,1.000019
678,678,1,1.000019,1.000019,1.000019
679,679,1,1.000019,1.000019,1.000019
680,680,1,1.000019,1.000019,1.000019
681,681,1,1.000019,1.000019,1.000019
682,682,1,1.000019,1.000019,1.000019
683,683,1,1.00002,1.00002,1.00002
684,684,1,1.00002,1.00002,1.00002
685,685,1,1.00002,1.00002,1.00002
686,686,1,1.00002,1.00002,1.00002
687,687,1,1.00002,1.00002,1.00002
688,688,1,1.00002,1.00002,1.00002
689,689,1,1.00002,1.00002,1.00002
690,690,1,1.00002,1.00002,1.00002
691,691,1,1.00002,1.00002,1.00002
692,692,1,1.00002,1.00002,1.00002
693,693,1,1.00002,1.00002,1.00002
694,694,1,1.00002,1.00002,1.00002
695,695,1,1.00002,1.00002,1.00002
696,696,1,1.00002,1.00002,1.00002
697,697,1,1.00002,1.00002,1.00002
698,698,1,1.00002,1.00002,1.00002
699,699,1,1.00002,1.00002,1.00002
700,700,1,1.00002,1.00002,1.00002
701,701,1,1.00002,1.00002,1.00002
702,702,1,1.00002,1.00002,1.00002
703,703,1,1.00002,1.00002,1.00002
704,704,1,1.00002,1.00002,1.00002
705,705,1,1.00002,1.00002,1.00002
706,706,1,1.00002,1.00002,1.00002
707,707,1,1.00002,1.00002,1.00002
708,708,1,1.000021,1.000021,1.000021
709,709,1,1.000021,1.000021,1.000021
710,710,1,1.000021,1.000021,1.000021
711,711,1,1.000021,1.000021,1.000021
712,712,1,1.000021,1.000021,1.000021
713,713,1,1.000021,1.000021,1.000021
714,714,1,1.000021,1.000021,1.000021
715,715,1,1.000021,1.000021,1.000021
716,716,1,1.000021,1.000021,1.000021
717,717,1,1.000021,1.000021,1.000021
718,718,1,1.000021,1.000021,1.000021
719,719,1,1.000021,1.000021,1.000021
720,720,1,1.000021,1.000021,1.000021
721,721,1,1.000021,1.000021,1.000021
722,722,1,1.000021,1.000021,1.000021
723,723,1,1.000021,1.000021,1.000021
724,724,1,1.000021,1.000021,1.000021
725,725,1,1.000021,1.000021,1.000021
726,726,1,1.000021,1.000021,1.000021
727,727,1,1.000021,1.000021,1.000021
728,728,1,1.000021,1.000021,1.000021
729,729,1,1.000021,1.000021,1.000021
730,730,1,1.000021,1.000021,1.000021
731,731,1,1.000021,1.000021,1.000021
732,732,1,1.000021,1.000021,1.000021
733,733,1,1.000021,1.000021,1.000021
734,734,1,1.000021,1.000021,1.000021
735,735,1,1.000021,1.000021,1.000021
736,736,1,1.000021,1.000021,1.000021
737,737,1,1.000021,1.000021,1.000021
738,738,1,1.000021,1.000021,1.000021
739,739,1,1.000021,1.000021,1.000021
740,740,1,1.000021,1.000021,1.000021
741,741,1,1.000021,1.000021,1.000021
742,742,1,1.000021,1.000021,1.000021
743,743,1,1.000021,1.000021,1.000021
744,744,1,1.000021,1.000021,1.000021
745,745,1,1.000021,1.000021,1.000021
746,746,1,1.000022,1.000022,1.000022
747,747,1,1.000022,1.000022,1.000022
748,748,1,1.000022,1.000022,1.000022
749,749,1,1.000022,1.000022,1.000022
750,750,1,1.000022,1.000022,1.000022
751,751,1,1.000022,1.000022,1.000022
752,752,1,1.000022,1.000022,1.000022
753,753,1,1.000022,1.000022,1.000022
754,754,1,1.000022,1.000022,1.000022
755,755,1,1.000022,1.000022,1.000022
756,756,1,1.000022,1.000022,1.000022
757,757,1,1.000022,1.000022,1.000022
758,758,1,1.000022,1.000022,1.000022
759,759,1,1.000022,1.000022,1.000022
760,760,1,1.000022,1.000022,1.000022
761,761,1,1.000022,1.000022,1.000022
762,762,1,1.000022,1.000022,1.000022
763,763,1,1.000022,1.000022,1.000022
764,764,1,1.000022,1.000022,1.000022
765,765,1,1.000022,1.000022,1.000022
766,766,1,1.000022,1.000022,1.000022
767,767,1,1.000022,1.000022,1.000022
768,768,1,1.000022,1.000022,1.000022
769,769,1,1.000022,1.000022,1.000022
770,770,1,1.000022,1.000022,1.000022
771,771,1,1.000022,1.000022,1.000022
772,772,1,1.000022,1.000022,1.000022
773,773,1,1.000022,1.000022,1.000022
774,774,1,1.000022,1.000022,1.000022
775,775,1,1.000022,1.000022,1.000022
776,776,1,1.000022,1.000022,1.000022
777,777,1,1.000022,1.000022,1.000022
778,778,1,1.000022,1.000022,1.000022
779,779,1,1.000022,1.000022,1.000022
780,780,1,1.000023,1.000023,1.000023
781,781,1,1.000023,1.000023,1.000023
782,782,1,1.000023,1.000023,1.000023
783,783,1,1.000023,1.000023,1.000023
784,784,1,1.000023,1.000023,1.000023
785,785,1,1.000023,1.000023,1.000023
786,786,1,1.000023,1.000023,1.000023
787,787,1,1.000023,1.000023,1.000023
788,788,1,1.000023,1.000023,1.000023
789,789,1,1.000023,1.000023,1.000023
790,790,1,1.000023,1.000023,1.000023
791,791,1,1.000023,1.000023,1.000023
792,792,1,1.000023,1.000023,1.000023
793,793,1,1.000023,1.000023,1.000023
794,794,1,1.000023,1.000023,1.000023
795,795,1,1.000023,1.000023,1.000023
796,796,1,1.000023,1.000023,1.000023
797,797,1,1.000023,1.000023,1.000023
798,798,1,1.000023,1.000023,1.000023
799,799,1,1.000023,1.000023,1.000023
800,800,1,1.000023,1.000023,1.000023
801,801,1,1.000023,1.000023,1.000023
802,802,1,1.000023,1.000023,1.000023
803,803,1,1.000023,1.000023,1.000023
804,804,1,1.000023,1.000023,1.000023
805,805,1,1.000023,1.000023,1.000023
806,806,1,1.000023,1.000023,1.000023
807,807,1,1.000023,1.000023,1.000023
808,808,1,1.000023,1.000023,1.000023
809,809,1,1.000023,1.000023,1.000023
810,810,1,1.000023,1.000023,1.000023
811,811,1,1.000023,1.000023,1.000023
812,812,1,1.000023,1.000023,1.000023
813,813,1,1.000024,1.000024,1.000024
814,814,1,1.000024,1.000024,1.000024
815,815,1,1.000024,1.000024,1.000024
816,816,1,1.000024,1.000024,1.000024
817,817,1,1.000024,1.000024,1.000024
818,818,1,1.000024,1.000024,1.000024
819,819,1,1.000024,1.000024,1.000024
820,820,1,1.000024,1.000024,1.000024
821,821,1,1.000024,1.000024,1.000024
822,822,1,1.000024,1.000024,1.000024
823,823,1,1.000024,1.000024,1.000024
824,824,1,1.000024,1.000024,1.000024
825,825,1,1.000024,1.000024,1.000024
826,826,1,1.000024,1.000024,1.000024
827,827,1,1.000024,1.000024,1.000024
828,828,1,1.000024,1.000024,1.000024
829,829,1,1.000024,1.000024,1.000024
830,830,1,1.000024,1.000024,1.000024
831,831,1,1.000024,1.000024,1.000024
832,832,1,1.000024,1.000024,1.000024
833,833,1,1.000024,1.000024,1.000024
834,834,1,1.000024,1.000024,1.000024
835,835,1,1.000024,1.000024,1.000024
836,836,1,1.000024,1.000024,1.000024
837,837,1,1.000024,1.000024,1.000024
838,838,1,1.000024,1.000024,1.000024
839,839,1,1.000024,1.000024,1.000024
840,840,1,1.000024,1.000024,1.000024
841,841,1,1.000024,1.000024,1.000024
842,842,1,1.000024,1.000024,1.000024
843,843,1,1.000024,1.000024,1.000024
844,844,1,1.000024,1.000024,1.000024
845,845,1,1.000024,1.000024,1.000024
846,846,1,1.000024,1.000024,1.000024
847,847,1,1.000024,1.000024,1.000024
848,848,1,1.000024,1.000024,1.000024
849,849,1,1.000024,1.000024,1.000024
850,850,1,1.000025,1.000025,1.000025
851,851,1,1.000025,1.000025,1.000025
852,852,1,1.000025,1.000025,1.000025
853,853,1,1.000025,1.000025,1.000025
854,854,1,1.000025,1.000025,1.000025
855,855,1,1.000025,1.000025,1.000025
856,856,1,1.000025,1.000025,1.000025
857,857,1,1.000025,1.000025,1.000025
858,858,1,1.000025,1.000025,1.000025
859,859,1,1.000025,1.000025,1.000025
860,860,1,1.000025,1.000025,1.000025
861,861,1,1.000025,1.000025,1.000025
862,862,1,1.000025,1.000025,1.000025
863,863,1,1.000025,1.000025,1.000025
864,864,1,1.000025,1.000025,1.000025
865,865,1,1.000025,1.000025,1.000025
866,866,1,1.000025,1.000025,1.000025
867,867,1,1.000025,1.000025,1.000025
868,868,1,1.000025,1.000025,1.000025
869,869,1,1.000025,1.000025,1.000025
870,870,1,1.000025,1.000025,1.000025
871,871,1,1.000026,1.000026,1.000026
872,872,1,1.000026,1.000026,1.000026
873,873,1,1.000026,1.000026,1.000026
874,874,1,1.000026,1.000026,1.000026
875,875,1,1.000026,1.000026,1.000026
876,876,1,1.000026,1.000026,1.000026
877,877,1,1.000026,1.000026,1.000026
878,878,1,1.000026,1.000026,1.000026
879,879,1,1.000026,1.000026,1.000026
880,880,1,1.000026,1.000026,1.000026
881,881,1,1.000026,1.000026,1.000026
882,882,1,1.000026,1.000026,1.000026
883,883,1,1.000026,1.000026,1.000026
884,884,1,1.000026,1.000026,1.000026
885,885,1,1.000026,1.000026,1.000026
886,886,1,1.000026,1.000026,1.000026
887,887,1,1.000026,1.000026,1.000026
888,888,1,1.000026,1.000026,1.000026
889,889,1,1.000026,1.000026,1.000026
890,890,1,1.000026,1.000026,1.000026
891,891,1,1.000026,1.000026,1.000026
892,892,1,1.000026,1.000026,1.000026
893,893,1,1.000026,1.000026,1.000026
894,894,1,1.000026,1.000026,1.000026
895,895,1,1.000026,1.000026,1.000026
896,896,1,1.000026,1.000026,1.000026
897,897,1,1.000026,1.000026,1.000026
898,898,1,1.000026,1.000026,1.000026
899,899,1,1.000026,1.000026,1.000026
900,900,1,1.000026,1.000026,1.000026
901,901,1,1.000026,1.000026,1.000026
902,902,1,1.000026,1.000026,1.000026
903,903,1,1.000026,1.000026,1.000026
904,904,1,1.000026,1.000026,1.000026
905,905,1,1.000026,1.000026,1.000026
906,906,1,1.000027,1.000027,1.000027
907,907,1,1.000027,1.000027,1.000027
908,908,1,1.000027,1.000027,1.000027
909,909,1,1.000027,1.000027,1.000027
910,910,1,1.000027,1.000027,1.000027
911,911,1,1.000027,1.000027,1.000027
912,912,1,1.000027,1.000027,1.000027
913,913,1,1.000027,1.000027,1.000027
914,914,1,1.000027,1.000027,1.000027
915,915,1,1.000027,1.000027,1.000027
916,916,1,1.000027,1.000027,1.000027
917,917,1,1.000027,1.000027,1.000027
918,918,1,1.000027,1.000027,1.000027
919,919,1,1.000027,1.000027,1.000027
920,920,1,1.000027,1.000027,1.000027
921,921,1,1.000027,1.000027,1.000027
922,922,1,1.000027,1.000027,1.000027
923,923,1,1.000027,1.000027,1.000027
924,924,1,1.000027,1.000027,1.000027
925,925,1,1.000027,1.000027,1.000027
926,926,1,1.000027,1.000027,1.000027
927,927,1,1.000027,1.000027,1.000027
928,928,1,1.000027,1.000027,1.000027
929,929,1,1.000027,1.000027,1.000027
930,930,1,1.000027,1.000027,1.000027
931,931,1,1.000027,1.000027,1.000027
932,932,1,1.000027,1.000027,1.000027
933,933,1,1.000027,1.000027,1.000027
934,934,1,1.000027,1.000027,1.000027
935,935,1,1.000027,1.000027,1.000027
936,936,1,1.000027,1.000027,1.000027
937,937,1,1.000027,1.000027,1.000027
938,938,1,1.000027,1.000027,1.000027
939,939,1,1.000027,1.000027,1.000027
940,940,1,1.000027,1.000027,1.000027
941,941,1,1.000027,1.000027,1.000027
942,942,1,1.000027,1.000027,1.000027
943,943,1,1.000027,1.000027,1.000027
944,944,1,1.000027,1.000027,1.000027
945,945,1,1.000027,1.000027,1.000027
946,946,1,1.000027,1.000027,1.000027
947,947,1,1.000027,1.000027,1.000027
948,948,1,1.000027,1.000027,1.000027
949,949,1,1.000027,1.000027,1.000027
950,950,1,1.000027,1.000027,1.000027
951,951,1,1.000027,1.000027,1.000027
952,952,1,1.000027,1.000027,1.000027
953,953,1,1.000027,1.000027,1.000027
954,954,1,1.000027,1.000027,1.000027
955,955,1,1.000027,1.000027,1.000027
956,956,1,1.000028,1.000028,1.000028
957,957,1,1.000028,1.000028,1.000028
958,958,1,1.000028,1.000028,1.000028
959,959,1,1.000028,1.000028,1.000028
960,960,1,1.000028,1.000028,1.000028
961,961,1,1.000028,1.000028,1.000028
962,962,1,1.000028,1.000028,1.000028
963,963,1,1.000028,1.000028,1.000028
964,964,1,1.000028,1.000028,1.000028
965,965,1,1.000028,1.000028,1.000028
966,966,1,1.000028,1.000028,1.000028
967,967,1,1.000028,1.000028,1.000028
968,968,1,1.000028,1.000028,1.000028
969,969,1,1.000028,1.000028,1.000028
970,970,1,1.000028,1.000028,1.000028
971,971,1,1.000028,1.000028,1.000028
972,972,1,1.000028,1.000028,1.000028
973,973,1,1.000028,1.000028,1.000028
974,974,1,1.000028,1.000028,1.000028
975,975,1,1.000028,1.000028,1.000028
976,976,1,1.000028,1.000028,1.000028
977,977,1,1.000028,1.000028,1.000028
978,978,1,1.000028,1.000028,1.000028
979,979,1,1.000028,1.000028,1.000028
980,980,1,1.000028,1.000028,1.000028
981,981,1,1.000028,1.000028,1.000028
982,982,1,1.000028,1.000028,1.000028
983,983,1,1.000028,1.000028,1.000028
984,984,1,1.000028,1.000028,1.000028
985,985,1,1.000028,1.000028,1.000028
986,986,1,1.000028,1.000028,1.000028
987,987,1,1.000028,1.000028,1.000028
988,988,1,1.000028,1.000028,1.000028
989,989,1,1.000028,1.000028,1.000028
990,990,1,1.000028,1.000028,1.000028
991,991,1,1.000028,1.000028,1.000028
992,992,1,1.000028,1.000028,1.000028
993,993,1,1.000028,1.000028,1.000028
994,994,1,1.000028,1.000028,1.000028
995,995,1,1.000028,1.000028,1.000028
996,996,1,1.000028,1.000028,1.000028
997,997,1,1.000028,1.000028,1.000028
998,998,1,1.000028,1.000028,1.000028
999,999,1,1.000028,1.000028,1.000028
1000,1000,1,1.000028,1.000028,1.000028
1001,1001,1,1.000028,1.000028,1.000028
1002,1002,1,1.000028,1.000028,1.000028
1003,1003,1,1.000028,1.000028,1.000028
1004,1004,1,1.000029,1.000029,1.000029
1005,1005,1,1.000029,1.000029,1.000029
1006,1006,1,1.000029,1.000029,1.000029
1007,1007,1,1.000029,1.000029,1.000029
1008,1008,1,1.000029,1.000029,1.000029
1009,1009,1,1.000029,1.000029,1.000029
1010,1010,1,1.000029,1.000029,1.000029
1011,1011,1,1.000029,1.000029,1.000029
1012,1012,1,1.000029,1.000029,1.000029
1013,1013,1,1.000029,1.000029,1.000029
1014,1014,1,1.000029,1.000029,1.000029
1015,1015,1,1.000029,1.000029,1.000029
1016,1016,1,1.000029,1.000029,1.000029
1017,1017,1,1.000029,1.000029,1.000029
1018,1018,1,1.000029,1.000029,1.000029
1019,1019,1,1.000029,1.000029,1.000029
1020,1020,1,1.000029,1.000029,1.000029
1021,1021,1,1.000029,1.000029,1.000029
1022,1022,1,1.000029,1.000029,1.000029
1023,1023,1,1.000029,1.000029,1.000029
1024,1024,1,1.000029,1.000029,1.000029
1025,1025,1,1.000029,1.000029,1.000029
1026,1026,1,1.000029,1.000029,1.000029
1027,1027,1,1.000029,1.000029,1.000029
1028,1028,1,1.000029,1.000029,1.000029
1029,1029,1,1.000029,1.000029,1.000029
1030,1030,1,1.000029,1.000029,1.000029
1031,1031,1,1.000029,1.000029,1.000029
1032,1032,1,1.000029,1.000029,1.000029
1033,1033,1,1.000029,1.000029,1.000029
1034,1034,1,1.000029,1.000029,1.000029
1035,1035,1,1.000029,1.000029,1.000029
1036,1036,1,1.000029,1.000029,1.000029
1037,1037,1,1.000029,1.000029,1.000029
1038,1038,1,1.000029,1.000029,1.000029
1039,1039,1,1.000029,1.000029,1.000029
1040,1040,1,1.000029,1.000029,1.000029
1041,1041,1,1.000029,1.000029,1.000029
1042,1042,1,1.000029,1.000029,1.000029
1043,1043,1,1.000029,1.000029,1.000029
1044,1044,1,1.00003,1.00003,1.00003
1045,1045,1,1.00003,1.00003,1.00003
1046,1046,1,1.00003,1.00003,1.00003
1047,1047,1,1.00003,1.00003,1.00003
1048,1048,1,1.00003,1.00003,1.00003
1049,1049,1,1.00003,1.00003,1.00003
1050,1050,1,1.00003,1.00003,1.00003
1051,1051,1,1.00003,1.00003,1.00003
1052,1052,1,1.00003,1.00003,1.00003
1053,1053,1,1.00003,1.00003,1.00003
1054,1054,1,1.00003,1.00003,1.00003
1055,1055,1,1.00003,1.00003,1.00003
1056,1056,1,1.00003,1.00003,1.00003
1057,1057,1,1.00003,1.00003,1.00003
1058,1058,1,1.00003,1.00003,1.00003
1059,1059,1,1.00003,1.00003,1.00003
1060,1060,1,1.00003,1.00003,1.00003
1061,1061,1,1.00003,1.00003,1.00003
1062,1062,1,1.00003,1.00003,1.00003
1063,1063,1,1.00003,1.00003,1.00003
1064,1064,1,1.00003,1.00003,1.00003
1065,1065,1,1.00003,1.00003,1.00003
1066,1066,1,1.00003,1.00003,1.00003
1067,1067,1,1.00003,1.00003,1.00003
1068,1068,1,1.00003,1.00003,1.00003
1069,1069,1,1.00003,1.00003,1.00003
1070,1070,1,1.00003,1.00003,1.00003
1071,1071,1,1.00003,1.00003,1.00003
1072,1072,1,1.00003,1.00003,1.00003
1073,1073,1,1.000031,1.000031,1.000031
1074,1074,1,1.000031,1.000031,1.000031
1075,1075,1,1.000031,1.000031,1.000031
1076,1076,1,1.000031,1.000031,1.000031
1077,1077,1,1.000031,1.000031,1.000031
1078,1078,1,1.000031,1.000031,1.000031
1079,1079,1,1.000031,1.000031,1.000031
1080,1080,1,1.000031,1.000031,1.000031
1081,1081,1,1.000031,1.000031,1.000031
1082,1082,1,1.000031,1.000031,1.000031
1083,1083,1,1.000031,1.000031,1.000031
1084,1084,1,1.000031,1.000031,1.000031
1085,1085,1,1.000031,1.000031,1.000031
1086,1086,1,1.000031,1.000031,1.000031
1087,1087,1,1.000031,1.000031,1.000031
1088,1088,1,1.000031,1.000031,1.000031
1089,1089,1,1.000031,1.000031,1.000031
1090,1090,1,1.000031,1.000031,1.000031
1091,1091,1,1.000031,1.000031,1.000031
1092,1092,1,1.000031,1.000031,1.000031
1093,1093,1,1.000031,1.000031,1.000031
1094,1094,1,1.000031,1.000031,1.000031
1095,1095,1,1.000031,1.000031,1.000031
1096,1096,1,1.000031,1.000031,1.000031
1097,1097,1,1.000031,1.000031,1.000031
1098,1098,1,1.000031,1.000031,1.000031
1099,1099,1,1.000031,1.000031,1.000031
1100,1100,1,1.000032,1.000032,1.000032
1101,1101,1,1.000032,1.000032,1.000032
1102,1102,1,1.000032,1.000032,1.000032
1103,1103,1,1.000032,1.000032,1.000032
1104,1104,1,1.000032,1.000032,1.000032
1105,1105,1,1.000032,1.000032,1.000032
1106,1106,1,1.000032,1.000032,1.000032
1107,1107,1,1.000032,1.000032,1.000032
1108,1108,1,1.000032,1.000032,1.000032
1109,1109,1,1.000032,1.000032,1.000032
1110,1110,1,1.000032,1.000032,1.000032
1111,1111,1,1.000032,1.000032,1.000032
1112,1112,1,1.000032,1.000032,1.000032
1113,1113,1,1.000032,1.000032,1.000032
1114,1114,1,1.000032,1.000032,1.000032
1115,1115,1,1.000032,1.000032,1.000032
1116,1116,1,1.000032,1.000032,1.000032
1117,1117,1,1.000032,1.000032,1.000032
1118,1118,1,1.000032,1.000032,1.000032
1119,1119,1,1.000032,1.000032,1.000032
1120,1120,1,1.000032,1.000032,1.000032
1121,1121,1,1.000032,1.000032,1.000032
1122,1122,1,1.000032,1.000032,1.000032
1123,1123,1,1.000032,1.000032,1.000032
1124,1124,1,1.000032,1.000032,1.000032
1125,1125,1,1.000032,1.000032,1.000032
1126,1126,1,1.000032,1.000032,1.000032
1127,1127,1,1.000032,1.000032,1.000032
1128,1128,1,1.000032,1.000032,1.000032
1129,1129,1,1.000032,1.000032,1.000032
1130,1130,1,1.000032,1.000032,1.000032
1131,1131,1,1.000032,1.000032,1.000032
1132,1132,1,1.000032,1.000032,1.000032
1133,1133,1,1.000032,1.000032,1.000032
1134,1134,1,1.000032,1.000032,1.000032
1135,1135,1,1.000032,1.000032,1.000032
1136,1136,1,1.000032,1.000032,1.000032
1137,1137,1,1.000033,1.000033,1.000033
1138,1138,1,1.000033,1.000033,1.000033
1139,1139,1,1.000033,1.000033,1.000033
1140,1140,1,1.000033,1.000033,1.000033
1141,1141,1,1.000033,1.000033,1.000033
1142,1142,1,1.000033,1.000033,1.000033
1143,1143,1,1.000033,1.000033,1.000033
1144,1144,1,1.000033,1.000033,1.000033
1145,1145,1,1.000033,1.000033,1.000033
1146,1146,1,1.000033,1.000033,1.000033
1147,1147,1,1.000033,1.000033,1.000033
1148,1148,1,1.000033,1.000033,1.000033
1149,1149,1,1.000033,1.000033,1.000033
1150,1150,1,1.000033,1.000033,1.000033
1151,1151,1,1.000033,1.000033,1.000033
1152,1152,1,1.000033,1.000033,1.000033
1153,1153,1,1.000033,1.000033,1.000033
1154,1154,1,1.000033,1.000033,1.000033
1155,1155,1,1.000033,1.000033,1.000033
1156,1156,1,1.000033,1.000033,1.000033
1157,1157,1,1.000033,1.000033,1.000033
1158,1158,1,1.000033,1.000033,1.000033
1159,1159,1,1.000033,1.000033,1.000033
1160,1160,1,1.000033,1.000033,1.000033
1161,1161,1,1.000033,1.000033,1.000033
1162,1162,1,1.000033,1.000033,1.000033
1163,1163,1,1.000033,1.000033,1.000033
1164,1164,1,1.000033,1.000033,1.000033
1165,1165,1,1.000033,1.000033,1.000033
1166,1166,1,1.000033,1.000033,1.000033
1167,1167,1,1.000033,1.000033,1.000033
1168,1168,1,1.000033,1.000033,1.000033
1169,1169,1,1.000033,1.000033,1.000033
1170,1170,1,1.000033,1.000033,1.000033
1171,1171,1,1.000033,1.000033,1.000033
1172,1172,1,1.000033,1.000033,1.000033
1173,1173,1,1.000033,1.000033,1.000033
1174,1174,1,1.000033,1.000033,1.000033
1175,1175,1,1.000033,1.000033,1.000033
1176,1176,1,1.000034,1.000034,1.000034
1177,1177,1,1.000034,1.000034,1.000034
1178,1178,1,1.000034,1.000034,1.000034
1179,1179,1,1.000034,1.000034,1.000034
1180,1180,1,1.000034,1.000034,1.000034
1181,1181,1,1.000034,1.000034,1.000034
1182,1182,1,1.000034,1.000034,1.000034
1183,1183,1,1.000034,1.000034,1.000034
1184,1184,1,1.000034,1.000034,1.000034
1185,1185,1,1.000034,1.000034,1.000034
1186,1186,1,1.000034,1.000034,1.000034
1187,1187,1,1.000034,1.000034,1.000034
1188,1188,1,1.000034,1.000034,1.000034
1189,1189,1,1.000034,1.000034,1.000034
1190,1190,1,1.000034,1.000034,1.000034
1191,1191,1,1.000034,1.000034,1.000034
1192,1192,1,1.000034,1.000034,1.000034
1193,1193,1,1.000034,1.000034,1.000034
1194,1194,1,1.000034,1.000034,1.000034
1195,1195,1,1.000034,1.000034,1.000034
1196,1196,1,1.000034,1.000034,1.000034
1197,1197,1,1.000034,1.000034,1.000034
1198,1198,1,1.000034,1.000034,1.000034
1199,1199,1,1.000034,1.000034,1.000034
1200,1200,1,1.000034,1.000034,1.000034
1201,1201,1,1.000035,1.000035,1.000035
1202,1202,1,1.000035,1.000035,1.000035
1203,1203,1,1.000035,1.000035,1.000035
1204,1204,1,1.000035,1.000035,1.000035
1205,1205,1,1.000035,1.000035,1.000035
1206,1206,1,1.000035,1.000035,1.000035
1207,1207,1,1.000035,1.000035,1.000035
1208,1208,1,1.000035,1.000035,1.000035
1209,1209,1,1.000035,1.000035,1.000035
1210,1210,1,1.000035,1.000035,1.000035
1211,1211,1,1.000035,1.000035,1.000035
1212,1212,1,1.000035,1.000035,1.000035
1213,1213,1,1.000035,1.000035,1.000035
1214,1214,1,1.000035,1.000035,1.000035
1215,1215,1,1.000035,1.000035,1.000035
1216,1216,1,1.000035,1.000035,1.000035
1217,1217,1,1.000035,1.000035,1.000035
1218,1218,1,1.000035,1.000035,1.000035
1219,1219,1,1.000035,1.000035,1.000035
1220,1220,1,1.000035,1.000035,1.000035
1221,1221,1,1.000035,1.000035,1.000035
1222,1222,1,1.000035,1.000035,1.000035
